2020-03-23 22:37:29.064550	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=Histone+ChIP-seq&assay_title=DNase-seq&assembly=hg19&target.label=H3K27ac&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR743DDX/	ENCSR743DDX	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	stomach female embryo (96 days)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF827ZCI/,/files/ENCFF358COO/,/files/ENCFF061QOM/,/files/ENCFF150PCH/,/files/ENCFF500MUS/,/files/ENCFF386QCT/,/files/ENCFF081CDJ/,/files/ENCFF653DJO/,/files/ENCFF056SIE/,/files/ENCFF624JVX/,/files/ENCFF828TVS/,/files/ENCFF827HSK/,/files/ENCFF888CZC/,/files/ENCFF146XAI/,/files/ENCFF480IYA/,/files/ENCFF218KJG/,/files/ENCFF878SVN/,/files/ENCFF499FUN/,/files/ENCFF472GVB/,/files/ENCFF215TPE/,/files/ENCFF398IWL/,/files/ENCFF720RQS/,/files/ENCFF867KEU/,/files/ENCFF243GFZ/	/reference-epigenomes/ENCSR400ILZ/	ENCBS052EGS	1	2	ENCAB000AQM	Homo sapiens	embryonic	96 days										/replicates/389381be-19bb-444a-afb8-43de3b8e29e7/
/experiments/ENCSR892XFG/	ENCSR892XFG	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	small intestine male embryo (108 days)	small intestine		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF313OLS/,/files/ENCFF355KRT/,/files/ENCFF462BGO/,/files/ENCFF618QIM/,/files/ENCFF371VAZ/,/files/ENCFF466VBP/,/files/ENCFF256VHE/,/files/ENCFF322ZPX/,/files/ENCFF546LQG/,/files/ENCFF147KWG/,/files/ENCFF195UGO/,/files/ENCFF063WTZ/,/files/ENCFF691ZPI/,/files/ENCFF795ATM/,/files/ENCFF357DTZ/,/files/ENCFF458TBT/,/files/ENCFF400YKA/,/files/ENCFF413ERT/,/files/ENCFF919AHK/,/files/ENCFF263MMM/,/files/ENCFF528SVB/,/files/ENCFF264TVA/,/files/ENCFF854SWU/	/reference-epigenomes/ENCSR993QER/	ENCBS054KUO	1	2	ENCAB000AQM	Homo sapiens	embryonic	108 days										/replicates/7af942c5-27c8-4ddf-aa62-76fc87488ce6/
/experiments/ENCSR016XBE/	ENCSR016XBE	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	middle frontal area 46 female adult (75 years)	middle frontal area 46		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF830NCL/,/files/ENCFF692FLN/,/files/ENCFF063CFG/,/files/ENCFF352KNV/,/files/ENCFF465XYF/,/files/ENCFF257FDV/,/files/ENCFF010KKD/,/files/ENCFF970ZKX/,/files/ENCFF510OTU/,/files/ENCFF828WUR/,/files/ENCFF182OMJ/,/files/ENCFF951JKM/,/files/ENCFF736CNW/,/files/ENCFF293ZTI/,/files/ENCFF186CZK/,/files/ENCFF894UON/,/files/ENCFF771GDF/,/files/ENCFF461XED/	/reference-epigenomes/ENCSR528DQE/	ENCBS335VCQ	1	2	ENCAB000AQN	Homo sapiens	adult	75 years										/replicates/6c8be6d6-7905-4506-9b0f-410a8fb449b9/
/experiments/ENCSR380KOO/	ENCSR380KOO	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	angular gyrus male adult (81 years)	angular gyrus		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF051FKE/,/files/SRR1270545/,/files/SRR1270562/,/files/SRR1270469/,/files/ENCFF184RUV/,/files/ENCFF298AGE/,/files/ENCFF537IOP/,/files/ENCFF842JRY/,/files/ENCFF694WXW/,/files/ENCFF122KCN/,/files/ENCFF719XFH/,/files/ENCFF871LEV/,/files/ENCFF518CHL/,/files/ENCFF454RCC/,/files/ENCFF400DPI/,/files/ENCFF783QVQ/,/files/ENCFF592XMP/,/files/ENCFF714YJK/,/files/ENCFF771BQY/,/files/ENCFF162SFC/,/files/ENCFF858JSQ/,/files/ENCFF045OTI/,/files/ENCFF735CHC/	/reference-epigenomes/ENCSR107PPJ/	ENCBS663NNB	1	3	ENCAB000APE	Homo sapiens	adult	81 years										/replicates/cbfc23a7-59ac-4f88-9525-ef19430dacc2/
/experiments/ENCSR615HXA/	ENCSR615HXA	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	peripheral blood mononuclear cell male adult (32 years)	peripheral blood mononuclear cell		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF797IWY/,/files/SRR2172686/,/files/ENCFF720QKJ/,/files/ENCFF687LPA/,/files/ENCFF653NHH/,/files/ENCFF678PVG/,/files/ENCFF921FGN/,/files/ENCFF064IIL/,/files/ENCFF590YLH/,/files/ENCFF842HJX/,/files/ENCFF034KBI/,/files/ENCFF787GEA/,/files/ENCFF571XQP/,/files/ENCFF387FJW/,/files/ENCFF573JIQ/,/files/ENCFF737OJY/,/files/ENCFF016NOX/,/files/ENCFF033OUW/,/files/ENCFF571GJR/	/reference-epigenomes/ENCSR841LMD/	ENCBS558KIK	1	1	ENCAB000APF	Homo sapiens	adult	32 years										/replicates/3ba9132c-981f-4649-9d14-5c1c00a56802/
/experiments/ENCSR447OHF/	ENCSR447OHF	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	mucosa of rectum female adult (61 years)	mucosa of rectum		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF980MFH/,/files/ENCFF113ALL/,/files/ENCFF589AAI/,/files/ENCFF063FBO/,/files/ENCFF951ADP/,/files/ENCFF740YHE/,/files/ENCFF589NTV/,/files/ENCFF815UXW/,/files/ENCFF367WPF/,/files/ENCFF674BFH/,/files/ENCFF696UYH/,/files/ENCFF470ENS/,/files/ENCFF884HMR/,/files/ENCFF366BFD/,/files/ENCFF194DTX/,/files/ENCFF814AAQ/,/files/ENCFF641CMM/,/files/ENCFF205HVH/,/files/ENCFF494RDD/,/files/ENCFF781BPW/,/files/ENCFF373CES/,/files/ENCFF312OLJ/	/reference-epigenomes/ENCSR550WKF/	ENCBS962JPP	1	2	ENCAB000AQN	Homo sapiens	adult	61 years										/replicates/53eda2c3-c69c-420e-835c-a139b7bbb005/
/experiments/ENCSR880SUY/	ENCSR880SUY	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	H1	H1		Bing Ren, UCSD	Roadmap	released	/files/ENCFF663ZRB/,/files/ENCFF481YKF/,/files/ENCFF308XJC/,/files/ENCFF144OAE/,/files/ENCFF692HWE/,/files/ENCFF484RPY/,/files/ENCFF518KCX/,/files/ENCFF239JDX/,/files/ENCFF948UXT/,/files/ENCFF866QWA/,/files/ENCFF885HKU/,/files/ENCFF746AFV/,/files/ENCFF663SAM/,/files/ENCFF454UBZ/,/files/ENCFF256GPO/,/files/ENCFF654KDV/,/files/ENCFF699QPM/,/files/ENCFF701CLF/,/files/ENCFF243OEI/,/files/ENCFF872FNR/,/files/ENCFF592GUQ/,/files/ENCFF409OZB/,/files/ENCFF714VTU/,/files/ENCFF949WOB/,/files/ENCFF112KMU/,/files/ENCFF601GKU/,/files/ENCFF370WYV/,/files/ENCFF494YJS/,/files/ENCFF352TAJ/,/files/ENCFF916LOU/,/files/ENCFF049LPR/,/files/ENCFF671QJO/,/files/ENCFF281PNB/,/files/ENCFF390JIZ/,/files/ENCFF045CUG/,/files/ENCFF723IWX/,/files/ENCFF571AOL/,/files/ENCFF027HUA/,/files/ENCFF335JSA/,/files/ENCFF839PFV/,/files/ENCFF986PCY/	/reference-epigenomes/ENCSR938GXK/	ENCBS368BPP,ENCBS717WTB	2,1	1,2	ENCAB000APD,ENCAB000ADS	Homo sapiens	embryonic											/replicates/16caba61-87c6-482e-bf5c-fa5f0e309b47/,/replicates/7511f726-a268-4f3c-ba45-abafb95737b9/
/experiments/ENCSR891KSP/	ENCSR891KSP	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	common myeloid progenitor, CD34-positive female adult (27 years)	common myeloid progenitor, CD34-positive		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF066WVR/,/files/ENCFF904CSC/,/files/ENCFF641LUF/,/files/ENCFF668OEU/,/files/ENCFF247VQS/,/files/ENCFF335LRI/,/files/ENCFF994JNL/,/files/ENCFF047LSV/,/files/ENCFF709TQY/,/files/ENCFF931MHO/,/files/ENCFF730JFU/,/files/ENCFF790KKL/,/files/ENCFF225YVB/,/files/ENCFF982BOE/,/files/ENCFF158WOQ/,/files/ENCFF823HMZ/,/files/ENCFF906XMD/,/files/ENCFF666ZCW/,/files/ENCFF881MVX/,/files/ENCFF263QHG/,/files/ENCFF844RUD/,/files/ENCFF421AQV/,/files/ENCFF889JUB/,/files/ENCFF414HDR/,/files/ENCFF901XNI/,/files/ENCFF386TZO/,/files/ENCFF352TMN/,/files/ENCFF082EKD/,/files/ENCFF256WGY/,/files/ENCFF585LJC/,/files/ENCFF283SRS/,/files/ENCFF529CLU/,/files/ENCFF598TYV/,/files/ENCFF873YIB/,/files/ENCFF988UGH/,/files/ENCFF060QTV/,/files/ENCFF560VCK/,/files/ENCFF995AXW/,/files/ENCFF469NCU/,/files/ENCFF892DIC/,/files/ENCFF417WGW/,/files/ENCFF711RBM/,/files/ENCFF965LHT/,/files/ENCFF259PKP/	/reference-epigenomes/ENCSR970ENS/	ENCBS238NAP,ENCBS162BYU	1,2	1	ENCAB000APE	Homo sapiens	adult	27 years										/replicates/433c644c-3094-459e-af38-f164c8507493/,/replicates/f6a49323-c37a-4849-a614-c0f2322272d0/
/experiments/ENCSR124VOE/	ENCSR124VOE	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	neural cell originated from H1	neural cell		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF876NQL/,/files/ENCFF050ASB/,/files/ENCFF002AZH/,/files/ENCFF002AZW/,/files/ENCFF811QNM/,/files/ENCFF627PAM/,/files/ENCFF846BMZ/,/files/ENCFF547UAY/,/files/ENCFF945CWL/,/files/ENCFF424SDM/,/files/ENCFF802YXT/,/files/ENCFF545SNE/,/files/ENCFF088CLP/,/files/ENCFF604DPF/,/files/ENCFF215SAU/,/files/ENCFF303RRS/,/files/ENCFF770KNQ/,/files/ENCFF397VNO/,/files/ENCFF267IKI/,/files/ENCFF915EQE/,/files/ENCFF079MKH/,/files/ENCFF688DBU/,/files/ENCFF996SMT/,/files/ENCFF173PCX/,/files/ENCFF516KKW/,/files/ENCFF678PTP/,/files/ENCFF754EEH/,/files/ENCFF946CYU/,/files/ENCFF084EJN/,/files/ENCFF072BSD/,/files/ENCFF957OAC/,/files/ENCFF791BZV/,/files/ENCFF325GEB/,/files/ENCFF047AXK/,/files/ENCFF833WFK/,/files/ENCFF460NQL/,/files/ENCFF574HAY/,/files/ENCFF181XRF/	/reference-epigenomes/ENCSR477LDX/	ENCBS737HIZ,ENCBS504GFW	1,2	1	ENCAB000AQN	Homo sapiens	embryonic											/replicates/308adc2a-3188-4469-81a4-0841bcf301b1/,/replicates/737a764e-c69e-4ee8-ae7e-4c328debca41/
/experiments/ENCSR661KMA/	ENCSR661KMA	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	HCT116	HCT116		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF623IJZ/,/files/ENCFF082JPN/,/files/ENCFF176BXC/,/files/ENCFF451NHC/,/files/ENCFF806CFE/,/files/ENCFF171MOL/,/files/ENCFF803XHI/,/files/ENCFF364PAM/,/files/ENCFF987LET/,/files/ENCFF689GKI/,/files/ENCFF823CSZ/,/files/ENCFF087TXL/,/files/ENCFF340TPS/,/files/ENCFF567LZS/,/files/ENCFF585BWA/,/files/ENCFF349LKU/,/files/ENCFF620KRZ/,/files/ENCFF892VXV/,/files/ENCFF596YMX/,/files/ENCFF522CKP/,/files/ENCFF282NVG/,/files/ENCFF583PQT/,/files/ENCFF292AVT/,/files/ENCFF445BLD/,/files/ENCFF225QAB/,/files/ENCFF079KEX/,/files/ENCFF851UBQ/,/files/ENCFF862QAZ/,/files/ENCFF049HEF/,/files/ENCFF779BWD/,/files/ENCFF055JND/,/files/ENCFF277XII/,/files/ENCFF678KJG/,/files/ENCFF984WLE/,/files/ENCFF720SPY/,/files/ENCFF575WAS/,/files/ENCFF758XNO/,/files/ENCFF413SLE/,/files/ENCFF664JYU/,/files/ENCFF472BQJ/,/files/ENCFF090AXY/		ENCBS494OPB,ENCBS847SOB	1,2	1,2	ENCAB000AQN	Homo sapiens	adult											/replicates/dbe2be9c-6d69-4966-b91b-b2598c8df90d/,/replicates/a02f6c3b-7298-440f-8a29-3b83260deb9e/,/replicates/1ae3901e-754f-4c47-9e45-8773589b668a/
/experiments/ENCSR000FCH/	ENCSR000FCH	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	HEK293	HEK293	H3K27Ac HEK293 ChIP-Seq	Peggy Farnham, USC	ENCODE	released	/files/ENCFF002AAY/,/files/ENCFF002ABA/,/files/ENCFF002ABC/,/files/ENCFF990TMG/,/files/ENCFF016LAV/,/files/ENCFF650QOV/,/files/ENCFF588KSR/,/files/ENCFF464QPC/,/files/ENCFF869LCZ/,/files/ENCFF594VZB/,/files/ENCFF451UZW/,/files/ENCFF210KGU/,/files/ENCFF926VNE/,/files/ENCFF126ORW/,/files/ENCFF993MZN/,/files/ENCFF583XGO/,/files/ENCFF448INR/,/files/ENCFF174FDM/,/files/ENCFF854JDI/,/files/ENCFF936VAZ/,/files/ENCFF092XTF/,/files/ENCFF249JEZ/,/files/ENCFF219COP/,/files/ENCFF452WMV/,/files/ENCFF706GDY/,/files/ENCFF041SJL/,/files/ENCFF631QJF/,/files/ENCFF907IMB/,/files/ENCFF934GNP/,/files/ENCFF857YCD/,/files/ENCFF107HNN/,/files/ENCFF996GAO/,/files/ENCFF186KMN/,/files/ENCFF175HIN/,/files/ENCFF389MRK/,/files/ENCFF631VZK/,/files/ENCFF668WID/,/files/ENCFF457MCR/,/files/ENCFF699JDN/	/reference-epigenomes/ENCSR372WXC/	ENCBS481AAA,ENCBS486AAA	1,2	1,2	ENCAB000ADS	Homo sapiens	embryonic											/replicates/549126a5-d60f-4536-b43b-84ccaf06c755/,/replicates/4f7ae34a-ea0d-4b2b-83dd-d26cf671ee06/,/replicates/0e2dde6b-576c-47cf-9614-fb369d95119f/
/experiments/ENCSR000AKC/	ENCSR000AKC	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	GM12878	GM12878	H3K27ac ChIP-seq on human GM12878	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000ASG/,/files/ENCFF000ASH/,/files/ENCFF000ASI/,/files/ENCFF000ASJ/,/files/ENCFF000ASP/,/files/ENCFF000ASU/,/files/ENCFF001SUG/,/files/ENCFF660QDF/,/files/ENCFF620IUQ/,/files/ENCFF948GTC/,/files/ENCFF067FBS/,/files/ENCFF804NCH/,/files/ENCFF379PDI/,/files/ENCFF383PAG/,/files/ENCFF214YEH/,/files/ENCFF557MGM/,/files/ENCFF882PRP/,/files/ENCFF385RWJ/,/files/ENCFF197QHX/,/files/ENCFF097SQI/,/files/ENCFF148VQC/,/files/ENCFF211DND/,/files/ENCFF763KGD/,/files/ENCFF835NLI/,/files/ENCFF756UOJ/,/files/ENCFF340JIF/,/files/ENCFF367KIF/,/files/ENCFF630TBT/,/files/ENCFF280OMQ/,/files/ENCFF609QEG/,/files/ENCFF659ZJE/,/files/ENCFF087YCU/,/files/ENCFF218QBO/,/files/ENCFF690GQK/,/files/ENCFF849JNQ/,/files/ENCFF996FYK/,/files/ENCFF963NDP/,/files/ENCFF258KTL/,/files/ENCFF891IPS/,/files/ENCFF440GZA/,/files/ENCFF206QIK/,/files/ENCFF180LKW/,/files/ENCFF816AHV/,/files/ENCFF465WTH/,/files/ENCFF411MHX/,/files/ENCFF680SGC/,/files/ENCFF934YOE/,/files/ENCFF266DUJ/	/reference-epigenomes/ENCSR447YYN/,/reference-epigenomes/ENCSR977QPF/	ENCBS715VCP,ENCBS830CIQ	1,2	1	ENCAB000ANA	Homo sapiens	adult											/replicates/06025a16-b287-4c22-ab35-2f02ce307d55/,/replicates/580c58c4-4519-494b-92d5-a582ec46e3ca/
/experiments/ENCSR798RTU/	ENCSR798RTU	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	caudate nucleus female adult (75 years)	caudate nucleus		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF855ENP/,/files/ENCFF319JGL/,/files/ENCFF769OBT/,/files/ENCFF944CRQ/,/files/ENCFF051KEN/,/files/ENCFF883PAM/,/files/ENCFF240QQV/,/files/ENCFF971ZJL/,/files/ENCFF512SFD/,/files/ENCFF633VAR/,/files/ENCFF961LCE/,/files/ENCFF806MRU/,/files/ENCFF379RXE/,/files/ENCFF303OJV/,/files/ENCFF024SSZ/,/files/ENCFF853GSJ/,/files/ENCFF683NWP/,/files/ENCFF205EFD/,/files/ENCFF500RRP/	/reference-epigenomes/ENCSR200EJX/	ENCBS154RSX	1	2	ENCAB000AQN	Homo sapiens	adult	75 years										/replicates/3b5b792b-68a2-44c7-9ec4-7144517b5933/
/experiments/ENCSR041UZZ/	ENCSR041UZZ	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	T-helper 17 cell treated with phorbol 13-acetate 12-myristate , ionomycin	T-helper 17 cell		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF918JCL/,/files/ENCFF942RGN/,/files/ENCFF932AFM/,/files/ENCFF783CBS/,/files/ENCFF951SEQ/,/files/ENCFF633YET/,/files/ENCFF749JAV/,/files/ENCFF592HYA/,/files/ENCFF439ROI/,/files/ENCFF283AGO/,/files/ENCFF018VHB/,/files/ENCFF342PZN/,/files/ENCFF777WDO/,/files/ENCFF328RKQ/,/files/ENCFF598CIF/,/files/ENCFF603JKH/,/files/ENCFF487ZVE/,/files/ENCFF248STH/,/files/ENCFF760EWB/,/files/ENCFF542BPA/,/files/ENCFF981EAW/,/files/ENCFF860KPE/,/files/ENCFF883UOS/,/files/ENCFF510IVU/,/files/ENCFF156ZWE/	/reference-epigenomes/ENCSR044PVY/	ENCBS237REE	1	4	ENCAB000APE	Homo sapiens	unknown		phorbol 13-acetate 12-myristate,ionomycin	CHEBI:37537,CHEBI:63954								/replicates/c798d6e8-52bb-44a6-8603-dd8cdd359ff1/
/experiments/ENCSR726WVB/	ENCSR726WVB	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	substantia nigra male adult (81 years)	substantia nigra		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF549OOU/,/files/ENCFF479MLV/,/files/ENCFF647YZH/,/files/ENCFF565OEL/,/files/ENCFF205QOL/,/files/ENCFF323ESA/,/files/ENCFF873BXZ/,/files/ENCFF302GWK/,/files/ENCFF469FUK/,/files/ENCFF849JIR/,/files/ENCFF994DSE/,/files/ENCFF883QEJ/,/files/ENCFF858WMB/,/files/ENCFF837MPU/,/files/ENCFF886LHW/,/files/ENCFF669DYO/,/files/ENCFF814EJE/,/files/ENCFF874PSX/,/files/ENCFF783KFR/,/files/ENCFF616CVY/,/files/ENCFF221HCA/,/files/ENCFF601YDQ/,/files/ENCFF559MRH/,/files/ENCFF834VPJ/,/files/ENCFF806OHH/,/files/ENCFF182KRB/,/files/ENCFF289TMX/,/files/ENCFF277NKX/,/files/ENCFF442DKJ/,/files/ENCFF438IZP/,/files/ENCFF919HKV/,/files/ENCFF426OMF/,/files/ENCFF462FHE/,/files/ENCFF088SXL/,/files/ENCFF613YQL/,/files/ENCFF614CKC/,/files/ENCFF764YSH/,/files/ENCFF750HUP/,/files/ENCFF818ISZ/,/files/ENCFF325LLK/,/files/ENCFF024OMU/,/files/ENCFF198BHD/	/reference-epigenomes/ENCSR374BLY/	ENCBS552BYU,ENCBS246ADS	2,1	1	ENCAB000APE,ENCAB000AQN	Homo sapiens	adult	81 years										/replicates/675a4296-e4f2-4ab7-b460-ee41ba404840/,/replicates/f81bcfe6-53f9-48b8-8b90-101aed1e974a/
/experiments/ENCSR028NXO/	ENCSR028NXO	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	heart right ventricle male child (3 years)	heart right ventricle		Bing Ren, UCSD	Roadmap	released	/files/ENCFF141ZLN/,/files/ENCFF648VKP/,/files/ENCFF908WLR/,/files/ENCFF726ZKQ/,/files/ENCFF958QQV/,/files/ENCFF258FYH/,/files/ENCFF629PMN/,/files/ENCFF466SFQ/,/files/ENCFF251DKD/,/files/ENCFF834ZEK/,/files/ENCFF079CUS/,/files/ENCFF956QEM/,/files/ENCFF995GJW/,/files/ENCFF662MAL/,/files/ENCFF951PNB/,/files/ENCFF749PTG/,/files/ENCFF908ALW/,/files/ENCFF263HRH/,/files/ENCFF791FGK/,/files/ENCFF592FPI/,/files/ENCFF875ZQN/,/files/ENCFF065EKH/	/reference-epigenomes/ENCSR015MPL/	ENCBS860CMY	1	1	ENCAB000ADS	Homo sapiens	child	3 years										/replicates/8e399d29-c496-4f50-8f2b-da6f2659b3d7/
/experiments/ENCSR235ZBF/	ENCSR235ZBF	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	spleen male adult (34 years)	spleen	ChIP-Seq Analysis of H3K27ac in Human Spleen Tissue	Bing Ren, UCSD	Roadmap	released	/files/ENCFF024MIO/,/files/ENCFF184LOU/,/files/ENCFF134IWM/,/files/ENCFF012XIR/,/files/ENCFF024FGT/,/files/ENCFF850VCJ/,/files/ENCFF207SEI/,/files/ENCFF947TGH/,/files/ENCFF053GYS/,/files/ENCFF399ACB/,/files/ENCFF046HZU/,/files/ENCFF661WLX/,/files/ENCFF557ZRD/,/files/ENCFF754AEA/,/files/ENCFF972IZW/,/files/ENCFF999SUT/,/files/ENCFF618DKS/,/files/ENCFF646BHZ/,/files/ENCFF281YCS/,/files/ENCFF336PPM/,/files/ENCFF891IFF/	/reference-epigenomes/ENCSR857MYG/	ENCBS256UPD	1	2	ENCAB000ADS	Homo sapiens	adult	34 years										/replicates/3cfc4b83-80c6-47ee-8f39-b0be378bb9ce/
/experiments/ENCSR249IKQ/	ENCSR249IKQ	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Peyer's patch female adult (51 years)	Peyer's patch		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF015FDL/,/files/ENCFF932HFC/,/files/ENCFF199HWV/,/files/ENCFF305CFK/,/files/ENCFF819ZAF/,/files/ENCFF614YBR/,/files/ENCFF940KYL/,/files/ENCFF405GCK/,/files/ENCFF953CLB/,/files/ENCFF739XCD/,/files/ENCFF681NQM/,/files/ENCFF332POG/,/files/ENCFF163RFD/,/files/ENCFF829AIC/,/files/ENCFF003ULO/,/files/ENCFF607HWY/,/files/ENCFF460DVR/,/files/ENCFF926FWM/,/files/ENCFF624XFO/,/files/ENCFF281AEQ/	/reference-epigenomes/ENCSR500GPE/	ENCBS654VYQ	1	1,2	ENCAB557LLB	Homo sapiens	adult	51 years										/replicates/85ecce4b-1aba-49c6-b8f9-e852d680a580/,/replicates/aaaf161e-1fc1-4cdf-b478-25ce82dcd94f/
/experiments/ENCSR928HSI/	ENCSR928HSI	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	heart right ventricle male adult (34 years)	heart right ventricle		Bing Ren, UCSD	Roadmap	released	/files/ENCFF004BQX/,/files/ENCFF708OXG/,/files/ENCFF329OFV/,/files/ENCFF025LCL/,/files/ENCFF757FUA/,/files/ENCFF578QIC/,/files/ENCFF043JJO/,/files/ENCFF583GOU/,/files/ENCFF769GGO/,/files/ENCFF799BTI/,/files/ENCFF651QNM/,/files/ENCFF379KKP/,/files/ENCFF337QEI/,/files/ENCFF957AUA/,/files/ENCFF834AET/,/files/ENCFF124AQU/,/files/ENCFF145YCQ/		ENCBS427BHH	1	1,2	ENCAB000ADS	Homo sapiens	adult	34 years										/replicates/9e30ef42-a5e2-4e04-9cd9-c94ee249bc5a/,/replicates/52991948-84bc-4b01-8d94-ef385a66a48d/
/experiments/ENCSR000ANV/	ENCSR000ANV	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	myotube originated from skeletal muscle myoblast	myotube	H3K27ac ChIP-seq on human HSMMtube	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000BOI/,/files/ENCFF000BOJ/,/files/ENCFF000BOK/,/files/ENCFF000BOL/,/files/ENCFF000BOT/,/files/ENCFF000BOU/,/files/ENCFF001SXW/,/files/ENCFF675GPY/,/files/ENCFF977SMZ/,/files/ENCFF302FHM/,/files/ENCFF901FAL/,/files/ENCFF198UAJ/,/files/ENCFF970OVO/,/files/ENCFF549JQD/,/files/ENCFF227JLD/,/files/ENCFF076VOI/,/files/ENCFF345MCA/,/files/ENCFF257BHN/,/files/ENCFF274QJK/,/files/ENCFF954IYE/,/files/ENCFF415XCM/,/files/ENCFF726HVD/,/files/ENCFF936GFV/,/files/ENCFF155IUB/,/files/ENCFF989KGT/,/files/ENCFF078GVI/,/files/ENCFF320RWW/,/files/ENCFF040VCY/,/files/ENCFF062NIT/,/files/ENCFF626ZXA/,/files/ENCFF776DRD/,/files/ENCFF852BKE/,/files/ENCFF356XDF/,/files/ENCFF455ITO/,/files/ENCFF919CDP/,/files/ENCFF326REP/,/files/ENCFF782GOA/,/files/ENCFF387UQY/,/files/ENCFF516VUD/,/files/ENCFF348CQU/,/files/ENCFF568XKT/,/files/ENCFF828QLV/,/files/ENCFF549XOG/,/files/ENCFF122NSZ/,/files/ENCFF684JXL/,/files/ENCFF372PGO/,/files/ENCFF281DPJ/,/files/ENCFF030DXC/	/reference-epigenomes/ENCSR184WKQ/,/reference-epigenomes/ENCSR207AHT/	ENCBS276EMT,ENCBS639UHS	1,2	1	ENCAB000ANA	Homo sapiens	adult	22 years										/replicates/c56da445-6ad5-4e5a-8628-9b63d1905e06/,/replicates/77603793-b0f6-41e5-a5f0-a096c0ea9080/
